Hobo,DateTimeGMT,Temp,Max,Min
13a,12/29/14 3:04,13.546,,
13a,12/29/14 4:04,13.546,,
13a,12/29/14 5:04,13.57,,
13a,12/29/14 6:04,13.546,,
13a,12/29/14 7:04,13.546,,
13a,12/29/14 8:04,13.497,,
13a,12/29/14 9:04,13.473,,
13a,12/29/14 10:04,13.497,,
13a,12/29/14 11:04,13.618,,
13a,12/29/14 12:04,13.666,,
13a,12/29/14 13:04,13.69,,
13a,12/29/14 14:04,13.786,,
13a,12/29/14 15:04,13.786,,
13a,12/29/14 16:04,13.762,,
13a,12/29/14 17:04,13.666,,
13a,12/29/14 18:04,13.618,,
13a,12/29/14 19:04,13.618,,
13a,12/29/14 20:04,13.642,,
13a,12/29/14 21:04,13.57,,
13a,12/29/14 22:04,13.522,,
13a,12/29/14 23:04,13.473,,
13a,12/30/14 0:00,,14.266,13.04
13a,12/30/14 0:04,13.473,,
13a,12/30/14 1:04,13.449,,
13a,12/30/14 2:04,13.377,,
13a,12/30/14 3:04,13.329,,
13a,12/30/14 4:04,13.281,,
13a,12/30/14 5:04,13.137,,
13a,12/30/14 6:04,13.088,,
13a,12/30/14 7:04,13.064,,
13a,12/30/14 8:04,13.04,,
13a,12/30/14 9:04,13.546,,
13a,12/30/14 10:04,14.002,,
13a,12/30/14 11:04,14.074,,
13a,12/30/14 12:04,14.122,,
13a,12/30/14 13:04,14.17,,
13a,12/30/14 14:04,14.266,,
13a,12/30/14 15:04,14.242,,
13a,12/30/14 16:04,14.146,,
13a,12/30/14 17:04,14.122,,
13a,12/30/14 18:04,14.098,,
13a,12/30/14 19:04,14.074,,
13a,12/30/14 20:04,14.05,,
13a,12/30/14 21:04,14.05,,
13a,12/30/14 22:04,14.002,,
13a,12/30/14 23:04,13.978,,
13a,12/31/14 0:00,,14.218,13.882
13a,12/31/14 0:04,13.978,,
13a,12/31/14 1:04,13.954,,
13a,12/31/14 2:04,13.882,,
13a,12/31/14 3:04,13.882,,
13a,12/31/14 4:04,13.882,,
13a,12/31/14 5:04,13.906,,
13a,12/31/14 6:04,13.93,,
13a,12/31/14 7:04,13.906,,
13a,12/31/14 8:04,13.906,,
13a,12/31/14 9:04,13.954,,
13a,12/31/14 10:04,14.026,,
13a,12/31/14 11:04,14.122,,
13a,12/31/14 12:04,14.146,,
13a,12/31/14 13:04,14.194,,
13a,12/31/14 14:04,14.146,,
13a,12/31/14 15:04,14.17,,
13a,12/31/14 16:04,14.218,,
13a,12/31/14 17:04,14.146,,
13a,12/31/14 18:04,14.17,,
13a,12/31/14 19:04,14.146,,
13a,12/31/14 20:04,14.17,,
13a,12/31/14 21:04,14.122,,
13a,12/31/14 22:04,14.146,,
13a,12/31/14 23:04,14.146,,
13a,1/1/15 0:00,,14.409,14.098
13a,1/1/15 0:04,14.098,,
13a,1/1/15 1:04,14.146,,
13a,1/1/15 2:04,14.146,,
13a,1/1/15 3:04,14.122,,
13a,1/1/15 4:04,14.146,,
13a,1/1/15 5:04,14.122,,
13a,1/1/15 6:04,14.122,,
13a,1/1/15 7:04,14.098,,
13a,1/1/15 8:04,14.122,,
13a,1/1/15 9:04,14.194,,
13a,1/1/15 10:04,14.218,,
13a,1/1/15 11:04,14.314,,
13a,1/1/15 12:04,14.337,,
13a,1/1/15 13:04,14.361,,
13a,1/1/15 14:04,14.409,,
13a,1/1/15 15:04,14.409,,
13a,1/1/15 16:04,14.314,,
13a,1/1/15 17:04,14.242,,
13a,1/1/15 18:04,14.218,,
13a,1/1/15 19:04,14.17,,
13a,1/1/15 20:04,14.146,,
13a,1/1/15 21:04,14.17,,
13a,1/1/15 22:04,14.17,,
13a,1/1/15 23:04,14.122,,
13a,1/2/15 0:00,,14.314,14.05
13a,1/2/15 0:04,14.122,,
13a,1/2/15 1:04,14.098,,
13a,1/2/15 2:04,14.122,,
13a,1/2/15 3:04,14.074,,
13a,1/2/15 4:04,14.074,,
13a,1/2/15 5:04,14.098,,
13a,1/2/15 6:04,14.05,,
13a,1/2/15 7:04,14.05,,
13a,1/2/15 8:04,14.074,,
13a,1/2/15 9:04,14.098,,
13a,1/2/15 10:04,14.122,,
13a,1/2/15 11:04,14.218,,
13a,1/2/15 12:04,14.266,,
13a,1/2/15 13:04,14.314,,
13a,1/2/15 14:04,14.314,,
13a,1/2/15 15:04,14.314,,
13a,1/2/15 16:04,14.314,,
13a,1/2/15 17:04,14.218,,
13a,1/2/15 18:04,14.218,,
13a,1/2/15 19:04,14.194,,
13a,1/2/15 20:04,14.194,,
13a,1/2/15 21:04,14.17,,
13a,1/2/15 22:04,14.146,,
13a,1/2/15 23:04,14.17,,
13a,1/3/15 0:00,,14.385,14.074
13a,1/3/15 0:04,14.122,,
13a,1/3/15 1:04,14.098,,
13a,1/3/15 2:04,14.122,,
13a,1/3/15 3:04,14.122,,
13a,1/3/15 4:04,14.074,,
13a,1/3/15 5:04,14.098,,
13a,1/3/15 6:04,14.074,,
13a,1/3/15 7:04,14.074,,
13a,1/3/15 8:04,14.074,,
13a,1/3/15 9:04,14.146,,
13a,1/3/15 10:04,14.194,,
13a,1/3/15 11:04,14.29,,
13a,1/3/15 12:04,14.361,,
13a,1/3/15 13:04,14.361,,
13a,1/3/15 14:04,14.385,,
13a,1/3/15 15:04,14.314,,
13a,1/3/15 16:04,14.361,,
13a,1/3/15 17:04,14.266,,
13a,1/3/15 18:04,14.218,,
13a,1/3/15 19:04,14.242,,
13a,1/3/15 20:04,14.194,,
13a,1/3/15 21:04,14.17,,
13a,1/3/15 22:04,14.17,,
13a,1/3/15 23:04,14.17,,
13a,1/4/15 0:00,,14.337,14.122
13a,1/4/15 0:04,14.146,,
13a,1/4/15 1:04,14.146,,
13a,1/4/15 2:04,14.122,,
13a,1/4/15 3:04,14.146,,
13a,1/4/15 4:04,14.146,,
13a,1/4/15 5:04,14.17,,
13a,1/4/15 6:04,14.146,,
13a,1/4/15 7:04,14.17,,
13a,1/4/15 8:04,14.17,,
13a,1/4/15 9:04,14.17,,
13a,1/4/15 10:04,14.242,,
13a,1/4/15 11:04,14.29,,
13a,1/4/15 12:04,14.266,,
13a,1/4/15 13:04,14.337,,
13a,1/4/15 14:04,14.29,,
13a,1/4/15 15:04,14.337,,
13a,1/4/15 16:04,14.314,,
13a,1/4/15 17:04,14.266,,
13a,1/4/15 18:04,14.266,,
13a,1/4/15 19:04,14.242,,
13a,1/4/15 20:04,14.242,,
13a,1/4/15 21:04,14.194,,
13a,1/4/15 22:04,14.218,,
13a,1/4/15 23:04,14.218,,
13a,1/5/15 0:00,,14.457,13.93
13a,1/5/15 0:04,14.194,,
13a,1/5/15 1:04,14.218,,
13a,1/5/15 2:04,14.218,,
13a,1/5/15 3:04,14.194,,
13a,1/5/15 4:04,14.17,,
13a,1/5/15 5:04,14.17,,
13a,1/5/15 6:04,14.17,,
13a,1/5/15 7:04,14.122,,
13a,1/5/15 8:04,14.146,,
13a,1/5/15 9:04,14.194,,
13a,1/5/15 10:04,14.314,,
13a,1/5/15 11:04,14.457,,
13a,1/5/15 12:04,14.409,,
13a,1/5/15 13:04,14.361,,
13a,1/5/15 14:04,14.433,,
13a,1/5/15 15:04,14.457,,
13a,1/5/15 16:04,14.409,,
13a,1/5/15 17:04,14.098,,
13a,1/5/15 18:04,14.074,,
13a,1/5/15 19:04,14.074,,
13a,1/5/15 20:04,14.002,,
13a,1/5/15 21:04,13.978,,
13a,1/5/15 22:04,13.954,,
13a,1/5/15 23:04,13.93,,
13a,1/6/15 0:00,,14.218,13.834
13a,1/6/15 0:04,13.93,,
13a,1/6/15 1:04,13.93,,
13a,1/6/15 2:04,13.882,,
13a,1/6/15 3:04,13.858,,
13a,1/6/15 4:04,13.882,,
13a,1/6/15 5:04,13.882,,
13a,1/6/15 6:04,13.834,,
13a,1/6/15 7:04,13.834,,
13a,1/6/15 8:04,13.834,,
13a,1/6/15 9:04,13.906,,
13a,1/6/15 10:04,13.954,,
13a,1/6/15 11:04,14.074,,
13a,1/6/15 12:04,14.146,,
13a,1/6/15 13:04,14.194,,
13a,1/6/15 14:04,14.17,,
13a,1/6/15 15:04,14.146,,
13a,1/6/15 16:04,14.218,,
13a,1/6/15 17:04,14.17,,
13a,1/6/15 18:04,14.098,,
13a,1/6/15 19:04,14.074,,
13a,1/6/15 20:04,14.026,,
13a,1/6/15 21:04,14.026,,
13a,1/6/15 22:04,14.002,,
13a,1/6/15 23:04,14.002,,
13a,1/7/15 0:00,,14.242,13.834
13a,1/7/15 0:04,13.954,,
13a,1/7/15 1:04,13.93,,
13a,1/7/15 2:04,13.93,,
13a,1/7/15 3:04,13.906,,
13a,1/7/15 4:04,13.882,,
13a,1/7/15 5:04,13.906,,
13a,1/7/15 6:04,13.882,,
13a,1/7/15 7:04,13.882,,
13a,1/7/15 8:04,13.834,,
13a,1/7/15 9:04,13.93,,
13a,1/7/15 10:04,14.098,,
13a,1/7/15 11:04,14.146,,
13a,1/7/15 12:04,14.146,,
13a,1/7/15 13:04,14.194,,
13a,1/7/15 14:04,14.242,,
13a,1/7/15 15:04,14.17,,
13a,1/7/15 16:04,14.194,,
13a,1/7/15 17:04,14.098,,
13a,1/7/15 18:04,14.122,,
13a,1/7/15 19:04,14.074,,
13a,1/7/15 20:04,14.074,,
13a,1/7/15 21:04,14.026,,
13a,1/7/15 22:04,14.002,,
13a,1/7/15 23:04,14.002,,
13a,1/8/15 0:00,,14.242,13.882
13a,1/8/15 0:04,13.978,,
13a,1/8/15 1:04,13.978,,
13a,1/8/15 2:04,13.978,,
13a,1/8/15 3:04,13.978,,
13a,1/8/15 4:04,13.954,,
13a,1/8/15 5:04,13.954,,
13a,1/8/15 6:04,13.954,,
13a,1/8/15 7:04,13.93,,
13a,1/8/15 8:04,13.882,,
13a,1/8/15 9:04,13.954,,
13a,1/8/15 10:04,14.05,,
13a,1/8/15 11:04,14.074,,
13a,1/8/15 12:04,14.098,,
13a,1/8/15 13:04,14.122,,
13a,1/8/15 14:04,14.242,,
13a,1/8/15 15:04,14.218,,
13a,1/8/15 16:04,14.17,,
13a,1/8/15 17:04,14.122,,
13a,1/8/15 18:04,14.146,,
13a,1/8/15 19:04,14.074,,
13a,1/8/15 20:04,14.05,,
13a,1/8/15 21:04,14.074,,
13a,1/8/15 22:04,14.122,,
13a,1/8/15 23:04,14.074,,
13a,1/9/15 0:00,,14.314,14.002
13a,1/9/15 0:04,14.026,,
13a,1/9/15 1:04,14.026,,
13a,1/9/15 2:04,14.002,,
13a,1/9/15 3:04,14.002,,
13a,1/9/15 4:04,14.002,,
13a,1/9/15 5:04,14.002,,
13a,1/9/15 6:04,14.026,,
13a,1/9/15 7:04,14.026,,
13a,1/9/15 8:04,14.002,,
13a,1/9/15 9:04,14.074,,
13a,1/9/15 10:04,14.098,,
13a,1/9/15 11:04,14.146,,
13a,1/9/15 12:04,14.194,,
13a,1/9/15 13:04,14.194,,
13a,1/9/15 14:04,14.194,,
13a,1/9/15 15:04,14.17,,
13a,1/9/15 16:04,14.17,,
13a,1/9/15 17:04,14.29,,
13a,1/9/15 18:04,14.314,,
13a,1/9/15 19:04,14.266,,
13a,1/9/15 20:04,14.266,,
13a,1/9/15 21:04,14.266,,
13a,1/9/15 22:04,14.266,,
13a,1/9/15 23:04,14.266,,
13a,1/10/15 0:00,,14.529,14.146
13a,1/10/15 0:04,14.242,,
13a,1/10/15 1:04,14.266,,
13a,1/10/15 2:04,14.266,,
13a,1/10/15 3:04,14.242,,
13a,1/10/15 4:04,14.218,,
13a,1/10/15 5:04,14.218,,
13a,1/10/15 6:04,14.242,,
13a,1/10/15 7:04,14.17,,
13a,1/10/15 8:04,14.146,,
13a,1/10/15 9:04,14.194,,
13a,1/10/15 10:04,14.29,,
13a,1/10/15 11:04,14.361,,
13a,1/10/15 12:04,14.385,,
13a,1/10/15 13:04,14.457,,
13a,1/10/15 14:04,14.529,,
13a,1/10/15 15:04,14.481,,
13a,1/10/15 16:04,14.361,,
13a,1/10/15 17:04,14.337,,
13a,1/10/15 18:04,14.337,,
13a,1/10/15 19:04,14.337,,
13a,1/10/15 20:04,14.314,,
13a,1/10/15 21:04,14.29,,
13a,1/10/15 22:04,14.266,,
13a,1/10/15 23:04,14.17,,
13a,1/11/15 0:00,,14.409,14.05
13a,1/11/15 0:04,14.122,,
13a,1/11/15 1:04,14.122,,
13a,1/11/15 2:04,14.122,,
13a,1/11/15 3:04,14.122,,
13a,1/11/15 4:04,14.146,,
13a,1/11/15 5:04,14.146,,
13a,1/11/15 6:04,14.122,,
13a,1/11/15 7:04,14.05,,
13a,1/11/15 8:04,14.05,,
13a,1/11/15 9:04,14.122,,
13a,1/11/15 10:04,14.242,,
13a,1/11/15 11:04,14.314,,
13a,1/11/15 12:04,14.385,,
13a,1/11/15 13:04,14.409,,
13a,1/11/15 14:04,14.337,,
13a,1/11/15 15:04,14.361,,
13a,1/11/15 16:04,14.361,,
13a,1/11/15 17:04,14.266,,
13a,1/11/15 18:04,14.218,,
13a,1/11/15 19:04,14.242,,
13a,1/11/15 20:04,14.218,,
13a,1/11/15 21:04,14.218,,
13a,1/11/15 22:04,14.194,,
13a,1/11/15 23:04,14.17,,
13a,1/12/15 0:00,,14.409,14.002
13a,1/12/15 0:04,14.17,,
13a,1/12/15 1:04,14.122,,
13a,1/12/15 2:04,14.122,,
13a,1/12/15 3:04,14.098,,
13a,1/12/15 4:04,14.05,,
13a,1/12/15 5:04,14.05,,
13a,1/12/15 6:04,14.002,,
13a,1/12/15 7:04,14.026,,
13a,1/12/15 8:04,14.002,,
13a,1/12/15 9:04,14.098,,
13a,1/12/15 10:04,14.17,,
13a,1/12/15 11:04,14.242,,
13a,1/12/15 12:04,14.29,,
13a,1/12/15 13:04,14.314,,
13a,1/12/15 14:04,14.29,,
13a,1/12/15 15:04,14.409,,
13a,1/12/15 16:04,14.266,,
13a,1/12/15 17:04,14.266,,
13a,1/12/15 18:04,14.266,,
13a,1/12/15 19:04,14.218,,
13a,1/12/15 20:04,14.218,,
13a,1/12/15 21:04,14.17,,
13a,1/12/15 22:04,14.146,,
13a,1/12/15 23:04,14.122,,
13a,1/13/15 0:00,,21.891,14.026
13a,1/13/15 0:04,14.122,,
13a,1/13/15 1:04,14.122,,
13a,1/13/15 2:04,14.146,,
13a,1/13/15 3:04,14.146,,
13a,1/13/15 4:04,14.122,,
13a,1/13/15 5:04,14.122,,
13a,1/13/15 6:04,14.098,,
13a,1/13/15 7:04,14.026,,
13a,1/13/15 8:04,14.05,,
13a,1/13/15 9:04,14.074,,
13a,1/13/15 10:04,14.146,,
13a,1/13/15 11:04,14.218,,
13a,1/13/15 12:04,14.242,,
13a,1/13/15 13:04,14.337,,
13a,1/13/15 14:04,14.409,,
13a,1/13/15 15:04,14.314,,
13a,1/13/15 16:04,14.314,,
13a,1/13/15 17:04,17.177,,
13a,1/13/15 18:04,21.891,,
13a,1/13/15 19:04,21.199,,
13a,1/13/15 20:04,21.056,,
13a,1/13/15 21:04,20.746,,
13a,1/13/15 22:04,18.319,,
13a,1/13/15 23:04,15.843,,
13a,1/14/15 0:00,,23.208,7.041
13a,1/14/15 0:04,13.738,,
13a,1/14/15 1:04,12.147,,
13a,1/14/15 2:04,10.956,,
13a,1/14/15 3:04,9.829,,
13a,1/14/15 4:04,8.693,,
13a,1/14/15 5:04,7.745,,
13a,1/14/15 6:04,7.041,,
13a,1/14/15 7:04,8.319,,
13a,1/14/15 8:04,17.486,,
13a,1/14/15 9:04,19.294,,
13a,1/14/15 10:04,19.841,,
13a,1/14/15 11:04,21.342,,
13a,1/14/15 12:04,23.208,,
13a,1/14/15 13:04,23.208,,
13a,1/14/15 14:04,21.819,,
13a,1/14/15 15:04,20.293,,
13a,1/14/15 16:04,18.723,,
13a,1/14/15 17:04,20.77,,
13a,1/14/15 18:04,20.436,,
13a,1/14/15 19:04,18.295,,
13a,1/14/15 20:04,19.508,,
13a,1/14/15 21:04,20.365,,
13a,1/14/15 22:04,18.271,,
13a,1/14/15 23:04,15.867,,
13a,1/15/15 0:00,,24.05,7.167
13a,1/15/15 0:04,13.93,,
13a,1/15/15 1:04,12.364,,
13a,1/15/15 2:04,11.127,,
13a,1/15/15 3:04,10.051,,
13a,1/15/15 4:04,9.064,,
13a,1/15/15 5:04,8.095,,
13a,1/15/15 6:04,7.444,,
13a,1/15/15 7:04,7.167,,
13a,1/15/15 8:04,10.369,,
13a,1/15/15 9:04,18.105,,
13a,1/15/15 10:04,20.174,,
13a,1/15/15 11:04,20.341,,
13a,1/15/15 12:04,20.484,,
13a,1/15/15 13:04,20.674,,
13a,1/15/15 14:04,21.39,,
13a,1/15/15 15:04,24.05,,
13a,1/15/15 16:04,21.461,,
13a,1/15/15 17:04,21.151,,
13a,1/15/15 18:04,21.151,,
13a,1/15/15 19:04,21.175,,
13a,1/15/15 20:04,21.199,,
13a,1/15/15 21:04,21.223,,
13a,1/15/15 22:04,21.27,,
13a,1/15/15 23:04,21.318,,
13a,1/16/15 0:00,,21.485,17.177
13a,1/16/15 0:04,21.342,,
13a,1/16/15 1:04,21.366,,
13a,1/16/15 2:04,21.39,,
13a,1/16/15 3:04,21.39,,
13a,1/16/15 4:04,21.413,,
13a,1/16/15 5:04,21.413,,
13a,1/16/15 6:04,21.437,,
13a,1/16/15 7:04,21.461,,
13a,1/16/15 8:04,21.461,,
13a,1/16/15 9:04,21.461,,
13a,1/16/15 10:04,21.461,,
13a,1/16/15 11:04,21.485,,
13a,1/16/15 12:04,17.177,,
13a,1/16/15 13:04,18.105,,
13a,1/16/15 14:04,18.033,,
13a,1/16/15 15:04,18.105,,
13a,1/16/15 16:04,17.891,,
13a,1/16/15 17:04,18.247,,
13a,1/16/15 18:04,19.103,,
13a,1/16/15 19:04,19.365,,
13a,1/16/15 20:04,19.365,,
13a,1/16/15 21:04,19.008,,
13a,1/16/15 22:04,19.127,,
13a,1/16/15 23:04,18.889,,
13a,1/17/15 0:00,,18.747,16.796
13a,1/17/15 0:04,18.271,,
13a,1/17/15 1:04,17.867,,
13a,1/17/15 2:04,17.439,,
13a,1/17/15 3:04,17.106,,
13a,1/17/15 4:04,16.796,,
13a,1/17/15 5:04,16.82,,
13a,1/17/15 6:04,16.939,,
13a,1/17/15 7:04,16.844,,
13a,1/17/15 8:04,16.915,,
13a,1/17/15 9:04,17.011,,
13a,1/17/15 10:04,17.106,,
13a,1/17/15 11:04,17.225,,
13a,1/17/15 12:04,17.415,,
13a,1/17/15 13:04,17.653,,
13a,1/17/15 14:04,17.986,,
13a,1/17/15 15:04,17.748,,
13a,1/17/15 16:04,17.486,,
13a,1/17/15 17:04,17.344,,
13a,1/17/15 18:04,17.201,,
13a,1/17/15 19:04,17.153,,
13a,1/17/15 20:04,17.772,,
13a,1/17/15 21:04,18.652,,
13a,1/17/15 22:04,18.747,,
13a,1/17/15 23:04,18.723,,
13a,1/18/15 0:00,,20.317,18.366
13a,1/18/15 0:04,18.675,,
13a,1/18/15 1:04,18.628,,
13a,1/18/15 2:04,18.604,,
13a,1/18/15 3:04,18.533,,
13a,1/18/15 4:04,18.557,,
13a,1/18/15 5:04,18.628,,
13a,1/18/15 6:04,18.652,,
13a,1/18/15 7:04,18.604,,
13a,1/18/15 8:04,18.509,,
13a,1/18/15 9:04,18.723,,
13a,1/18/15 10:04,19.532,,
13a,1/18/15 11:04,19.175,,
13a,1/18/15 12:04,18.604,,
13a,1/18/15 13:04,18.628,,
13a,1/18/15 14:04,18.557,,
13a,1/18/15 15:04,18.461,,
13a,1/18/15 16:04,18.366,,
13a,1/18/15 17:04,18.533,,
13a,1/18/15 18:04,19.008,,
13a,1/18/15 19:04,19.865,,
13a,1/18/15 20:04,20.317,,
13a,1/18/15 21:04,19.912,,
13a,1/18/15 22:04,19.413,,
13a,1/18/15 23:04,19.103,,
13a,1/19/15 0:00,,19.555,18.747
13a,1/19/15 0:04,18.889,,
13a,1/19/15 1:04,18.889,,
13a,1/19/15 2:04,18.794,,
13a,1/19/15 3:04,18.866,,
13a,1/19/15 4:04,18.913,,
13a,1/19/15 5:04,18.889,,
13a,1/19/15 6:04,18.889,,
13a,1/19/15 7:04,18.913,,
13a,1/19/15 8:04,18.937,,
13a,1/19/15 9:04,19.032,,
13a,1/19/15 10:04,18.985,,
13a,1/19/15 11:04,19.222,,
13a,1/19/15 12:04,19.199,,
13a,1/19/15 13:04,19.413,,
13a,1/19/15 14:04,19.555,,
13a,1/19/15 15:04,19.199,,
13a,1/19/15 16:04,19.246,,
13a,1/19/15 17:04,19.341,,
13a,1/19/15 18:04,19.032,,
13a,1/19/15 19:04,19.199,,
13a,1/19/15 20:04,19.341,,
13a,1/19/15 21:04,19.032,,
13a,1/19/15 22:04,18.985,,
13a,1/19/15 23:04,18.747,,
13a,1/20/15 0:00,,22.92,17.177
13a,1/20/15 0:04,18.604,,
13a,1/20/15 1:04,18.628,,
13a,1/20/15 2:04,18.604,,
13a,1/20/15 3:04,18.461,,
13a,1/20/15 4:04,18.557,,
13a,1/20/15 5:04,18.461,,
13a,1/20/15 6:04,18.509,,
13a,1/20/15 7:04,18.58,,
13a,1/20/15 8:04,18.461,,
13a,1/20/15 9:04,17.177,,
13a,1/20/15 10:04,20.246,,
13a,1/20/15 11:04,22.92,,
13a,1/20/15 12:04,22.8,,
13a,1/20/15 13:04,21.437,,
13a,1/20/15 14:04,22.274,,
13a,1/20/15 15:04,22.705,,
13a,1/20/15 15:40,,,
13a,1/20/15 15:40,,,
13a,1/20/15 15:40,,,
